user_id,action_date,action_name,error_message,device
93060,2022-12-17,courseslanding_start_now.click,NULL,desktop
94166,2022-11-01,courseslanding_start_now.click,NULL,mobile
94979,2022-11-01,courseslanding_start_now.click,NULL,desktop
95175,2022-09-13,courseslanding_start_now.click,NULL,mobile
95493,2022-11-01,courseslanding_start_now.click,NULL,mobile
96793,2023-01-18,checkout_annual_completepayment.click.success,NULL,desktop
97097,2022-12-14,courseslanding_start_now.click,NULL,mobile
97683,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
98065,2022-12-02,checkout_annual_completepayment.click.fail,"Chargify token not found",desktop
99487,2022-11-11,courseslanding_start_now.click,NULL,desktop
100401,2022-12-20,courseslanding_start_now.click,NULL,mobile
100493,2022-08-24,courseslanding_start_now.click,NULL,desktop
100706,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
101087,2022-12-15,courseslanding_start_now.click,NULL,mobile
101772,2022-11-06,courseslanding_start_now.click,NULL,desktop
101799,2022-12-21,courseslanding_start_now.click,NULL,mobile
101910,2022-07-19,courseslanding_start_now.click,NULL,desktop
102023,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
102435,2023-01-17,courseslanding_start_now.click,NULL,desktop
104190,2022-09-19,courseslanding_start_now.click,NULL,desktop
104713,2022-12-08,courseslanding_start_now.click,NULL,mobile
105476,2022-12-29,courseslanding_start_now.click,NULL,desktop
105609,2022-07-26,checkout_annual_completepayment.click.success,NULL,desktop
105631,2022-11-09,courseslanding_start_now.click,NULL,desktop
105744,2022-11-01,courseslanding_start_now.click,NULL,mobile
105951,2023-01-26,checkout_annual_completepayment.click.fail,"year field is required",desktop
106157,2022-11-27,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
106493,2022-11-01,courseslanding_start_now.click,NULL,mobile
106632,2022-11-02,courseslanding_start_now.click,NULL,desktop
106757,2022-11-02,courseslanding_start_now.click,NULL,mobile
107278,2022-08-23,courseslanding_start_now.click,NULL,desktop
108165,2022-08-25,courseslanding_start_now.click,NULL,desktop
108970,2023-01-24,checkout_annual_completepayment.click.success,NULL,desktop
109267,2022-11-08,courseslanding_start_now.click,NULL,desktop
109318,2022-11-21,checkout_annual_completepayment.click.fail,"year field is required",desktop
110519,2023-01-31,checkout_annual_completepayment.click.fail,"year field is required",mobile
111461,2022-09-06,checkout_monthly_completepayment.click.fail,"Your card has expired.",desktop
111549,2022-07-01,courseslanding_start_now.click,NULL,desktop
111943,2022-09-21,courseslanding_start_now.click,NULL,desktop
112053,2022-11-21,checkout_annual_completepayment.click.fail,"number field is required",desktop
113263,2022-08-17,courseslanding_start_now.click,NULL,mobile
113399,2023-01-11,courseslanding_start_now.click,NULL,mobile
113425,2022-08-18,courseslanding_start_now.click,NULL,desktop
114043,2022-11-07,courseslanding_start_now.click,NULL,desktop
115283,2022-12-13,courseslanding_start_now.click,NULL,desktop
115657,2022-10-16,courseslanding_start_now.click,NULL,mobile
115682,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
116168,2022-10-26,courseslanding_start_now.click,NULL,mobile
116556,2022-07-27,checkout_annual_completepayment.click.success,NULL,mobile
116991,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
117652,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
117871,2022-10-04,courseslanding_start_now.click,NULL,desktop
118426,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
119430,2022-12-16,courseslanding_start_now.click,NULL,desktop
119617,2022-11-04,courseslanding_start_now.click,NULL,mobile
120415,2022-12-21,courseslanding_start_now.click,NULL,desktop
120485,2023-01-08,checkout_monthly_completepayment.click.fail,"year field is required",desktop
121710,2022-10-11,courseslanding_start_now.click,NULL,desktop
121722,2022-12-01,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
121910,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
122044,2023-01-29,courseslanding_start_now.click,NULL,mobile
122082,2022-11-06,courseslanding_start_now.click,NULL,desktop
122095,2022-12-14,courseslanding_start_now.click,NULL,desktop
122442,2022-08-02,courseslanding_start_now.click,NULL,mobile
122477,2022-09-28,checkout_annual_completepayment.click.fail,"State field is required",desktop
123128,2022-08-11,courseslanding_start_now.click,NULL,mobile
123171,2022-09-07,courseslanding_start_now.click,NULL,desktop
123616,2023-01-25,courseslanding_start_now.click,NULL,desktop
124101,2022-10-16,courseslanding_start_now.click,NULL,desktop
124188,2023-01-13,courseslanding_start_now.click,NULL,desktop
124301,2022-10-06,checkout_monthly_completepayment.click.fail,"number field is required",mobile
125110,2022-12-21,courseslanding_start_now.click,NULL,mobile
125191,2022-12-11,checkout_monthly_completepayment.click.fail,"year field is required",desktop
125436,2023-01-11,courseslanding_start_now.click,NULL,desktop
126002,2022-11-21,checkout_annual_completepayment.click.success,NULL,desktop
126202,2023-01-29,courseslanding_start_now.click,NULL,desktop
126766,2022-09-25,courseslanding_start_now.click,NULL,desktop
127110,2022-12-15,courseslanding_start_now.click,NULL,desktop
127258,2022-10-12,checkout_monthly_completepayment.click.success,NULL,desktop
127500,2023-01-13,courseslanding_start_now.click,NULL,mobile
127603,2022-11-02,courseslanding_start_now.click,NULL,desktop
128082,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
128225,2022-08-24,courseslanding_start_now.click,NULL,desktop
129101,2022-11-15,courseslanding_start_now.click,NULL,mobile
130021,2022-10-25,checkout_annual_completepayment.click.fail,"number field is required",desktop
130831,2022-07-06,courseslanding_start_now.click,NULL,mobile
131201,2022-12-22,courseslanding_start_now.click,NULL,desktop
131373,2022-07-21,checkout_annual_completepayment.click.success,NULL,desktop
131466,2022-08-03,courseslanding_start_now.click,NULL,desktop
132285,2022-07-25,courseslanding_start_now.click,NULL,mobile
132742,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
133768,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
134064,2022-07-06,checkout_monthly_completepayment.click.fail,"number field is required",desktop
134749,2022-12-21,courseslanding_start_now.click,NULL,desktop
134831,2023-01-09,courseslanding_start_now.click,NULL,mobile
134863,2022-11-08,courseslanding_start_now.click,NULL,desktop
135321,2022-07-21,checkout_lifetime_completepayment.click.fail,"number field is required",desktop
135492,2022-07-18,checkout_annual_completepayment.click.fail,"number field is required",desktop
135831,2022-10-02,courseslanding_start_now.click,NULL,desktop
136547,2022-11-07,courseslanding_start_now.click,NULL,desktop
136640,2022-07-29,checkout_annual_completepayment.click.fail,"year field is required",mobile
136756,2022-11-15,courseslanding_start_now.click,NULL,desktop
136851,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
136940,2022-08-31,courseslanding_start_now.click,NULL,desktop
137618,2022-11-20,checkout_annual_completepayment.click.success,NULL,desktop
138225,2022-11-16,courseslanding_start_now.click,NULL,desktop
138683,2023-01-31,courseslanding_start_now.click,NULL,desktop
138881,2022-10-26,courseslanding_start_now.click,NULL,mobile
138954,2022-10-26,courseslanding_start_now.click,NULL,desktop
139273,2022-07-15,checkout_monthly_completepayment.click.success,NULL,mobile
139592,2022-09-01,courseslanding_start_now.click,NULL,desktop
140460,2022-11-16,courseslanding_start_now.click,NULL,mobile
142092,2023-01-02,courseslanding_start_now.click,NULL,mobile
142591,2022-12-08,courseslanding_start_now.click,NULL,desktop
142631,2022-10-26,courseslanding_start_now.click,NULL,desktop
142999,2022-07-05,courseslanding_start_now.click,NULL,desktop
143010,2022-11-29,checkout_annual_completepayment.click.success,NULL,desktop
143012,2022-10-20,checkout_annual_completepayment.click.fail,"number field is required",mobile
143214,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
143432,2022-07-25,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
143454,2022-09-01,checkout_monthly_completepayment.click.fail,"zip field is required",desktop
143482,2022-11-01,courseslanding_start_now.click,NULL,desktop
143561,2022-07-30,checkout_monthly_completepayment.click.success,NULL,desktop
143656,2022-08-31,checkout_monthly_completepayment.click.fail,"year field is required",desktop
143714,2023-01-07,courseslanding_start_now.click,NULL,desktop
143785,2022-07-25,checkout_annual_completepayment.click.success,NULL,desktop
143885,2022-12-13,courseslanding_start_now.click,NULL,mobile
143935,2022-10-14,courseslanding_start_now.click,NULL,desktop
144179,2022-07-19,checkout_quarterly_completepayment.click.fail,"Your card was declined.",desktop
144679,2022-11-12,checkout_coins_completepayment.click.fail,"number field is required",desktop
144819,2022-09-16,courseslanding_start_now.click,NULL,mobile
144842,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
145177,2023-01-03,checkout_annual_completepayment.click.success,NULL,desktop
145185,2022-09-03,courseslanding_start_now.click,NULL,desktop
145202,2022-11-09,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
145230,2022-08-30,checkout_annual_completepayment.click.success,NULL,desktop
145282,2023-01-21,courseslanding_start_now.click,NULL,desktop
145351,2022-07-29,courseslanding_start_now.click,NULL,desktop
145434,2022-07-26,courseslanding_start_now.click,NULL,desktop
145472,2022-07-30,courseslanding_start_now.click,NULL,desktop
145488,2022-12-22,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
145723,2022-08-28,checkout_lifetime_completepayment.click.fail,"Your card was declined.",mobile
145818,2022-08-08,courseslanding_start_now.click,NULL,desktop
145957,2022-12-15,courseslanding_start_now.click,NULL,mobile
146220,2022-12-21,checkout_annual_completepayment.click.success,NULL,desktop
146300,2022-10-25,courseslanding_start_now.click,NULL,desktop
146322,2023-01-17,checkout_annual_completepayment.click.fail,"month field is required",desktop
146330,2022-11-02,courseslanding_start_now.click,NULL,desktop
146397,2022-08-31,checkout_annual_completepayment.click.fail,"year field is required",mobile
146423,2022-10-31,checkout_monthly_completepayment.click.success,NULL,desktop
146447,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
146503,2022-09-14,courseslanding_start_now.click,NULL,desktop
146552,2022-07-04,courseslanding_start_now.click,NULL,desktop
146588,2022-12-26,courseslanding_start_now.click,NULL,mobile
146603,2022-11-18,checkout_quarterly_completepayment.click.fail,"year field is required",desktop
146606,2022-11-06,courseslanding_start_now.click,NULL,mobile
146625,2022-11-29,checkout_annual_completepayment.click.fail,"year field is required",desktop
146990,2022-08-22,courseslanding_start_now.click,NULL,mobile
146991,2022-12-20,checkout_annual_completepayment.click.fail,"year field is required",desktop
146993,2022-11-04,courseslanding_start_now.click,NULL,desktop
147045,2022-08-30,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
147178,2022-08-30,checkout_annual_completepayment.click.fail,"year field is required",mobile
147197,2022-12-06,checkout_monthly_completepayment.click.fail,"cvv field is required",desktop
147305,2022-10-17,checkout_annual_completepayment.click.success,NULL,desktop
147473,2022-08-22,courseslanding_start_now.click,NULL,desktop
147579,2022-12-19,checkout_annual_completepayment.click.success,NULL,desktop
147625,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
147630,2023-01-29,courseslanding_start_now.click,NULL,desktop
147666,2022-08-31,checkout_annual_completepayment.click.success,NULL,desktop
147938,2022-08-11,courseslanding_start_now.click,NULL,desktop
147993,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
148246,2023-01-31,checkout_annual_completepayment.click.success,NULL,desktop
148249,2022-12-21,courseslanding_start_now.click,NULL,desktop
148290,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
148439,2023-01-15,checkout_machine-learning-process-a-z_completepayment.click.success,NULL,desktop
148520,2023-01-28,courseslanding_start_now.click,NULL,mobile
148525,2022-11-08,courseslanding_start_now.click,NULL,desktop
148753,2023-01-18,courseslanding_start_now.click,NULL,desktop
148775,2022-08-13,checkout_monthly_completepayment.click.success,NULL,desktop
148842,2023-01-29,courseslanding_start_now.click,NULL,mobile
148967,2022-10-14,courseslanding_start_now.click,NULL,desktop
149084,2022-12-13,courseslanding_start_now.click,NULL,mobile
149195,2022-07-02,courseslanding_start_now.click,NULL,desktop
149213,2022-09-28,checkout_annual_completepayment.click.success,NULL,desktop
149325,2022-12-09,checkout_annual_completepayment.click.fail,"number field is required",desktop
149472,2022-11-03,checkout_annual_completepayment.click.success,NULL,desktop
149576,2022-09-23,courseslanding_start_now.click,NULL,desktop
149639,2022-10-11,checkout_coins_completepayment.click.fail,"number field is required",mobile
149652,2022-11-17,checkout_annual_completepayment.click.fail,"year field is required",desktop
149745,2022-11-15,courseslanding_start_now.click,NULL,mobile
149800,2022-12-21,courseslanding_start_now.click,NULL,desktop
149950,2022-12-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
150020,2022-10-11,courseslanding_start_now.click,NULL,mobile
150335,2023-01-27,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
150358,2022-11-14,courseslanding_start_now.click,NULL,mobile
150393,2022-12-21,courseslanding_start_now.click,NULL,desktop
150418,2022-08-27,courseslanding_start_now.click,NULL,mobile
150465,2022-10-26,courseslanding_start_now.click,NULL,desktop
150575,2022-12-16,courseslanding_start_now.click,NULL,desktop
