user_id,action_date
480315,2023-03-01
480581,2023-03-01
480615,2023-03-25
480663,2023-03-05
480685,2023-03-01
481795,2023-03-01
481898,2023-03-04
482926,2023-03-02
482982,2023-03-06
483121,2023-03-02
483230,2023-03-02
483339,2023-03-02
483479,2023-03-02
483500,2023-03-02
483507,2023-03-28
484133,2023-03-04
484842,2023-03-24
485840,2023-03-03
486052,2023-03-03
486210,2023-03-12
486253,2023-03-21
486414,2023-03-08
486523,2023-03-06
486736,2023-03-17
487520,2023-03-05
487592,2023-03-10
488026,2023-03-04
488323,2023-03-23
488416,2023-03-05
488477,2023-03-04
488570,2023-03-11
488622,2023-03-04
489322,2023-03-05
489688,2023-03-21
489879,2023-03-05
490083,2023-03-05
490104,2023-03-05
490170,2023-03-22
490287,2023-03-05
490310,2023-03-05
490356,2023-03-05
490513,2023-03-04
490581,2023-03-12
490609,2023-03-05
490645,2023-03-06
490812,2023-03-06
490950,2023-03-29
491184,2023-03-01
491597,2023-03-08
491658,2023-03-03
491840,2023-03-06
492224,2023-03-23
492249,2023-03-07
492273,2023-03-08
492415,2023-03-07
492663,2023-03-07
492765,2023-03-10
493209,2023-03-24
493296,2023-03-09
493332,2023-03-10
493343,2023-03-07
493403,2023-03-30
493598,2023-03-08
493601,2023-03-09
493679,2023-02-18
493723,2023-03-21
493727,2023-03-08
493758,2023-03-08
493914,2023-03-08
493923,2023-03-31
494277,2023-03-08
494460,2023-03-08
494524,2023-03-11
494779,2023-03-22
494822,2023-03-08
494855,2023-03-08
494927,2023-03-08
495037,2023-03-08
495071,2023-03-09
495230,2023-03-09
495307,2023-03-09
495418,2023-03-09
495455,2023-03-17
495474,2023-03-10
495483,2023-03-09
495782,2023-03-16
495786,2023-03-22
495813,2023-03-09
495825,2023-03-09
496165,2023-03-09
496301,2023-03-09
496695,2023-03-10
496848,2023-03-13
496863,2023-03-10
496942,2023-03-23
497091,2023-03-11
497224,2023-03-23
497225,2023-03-21
497315,2023-03-21
497322,2023-03-10
497350,2023-03-13
497534,2023-03-11
497560,2023-03-26
497639,2023-03-29
497738,2023-03-20
497756,2023-03-31
497865,2023-03-27
497946,2023-03-11
498146,2023-03-11
498245,2023-03-21
498261,2023-03-12
498464,2023-03-12
498570,2023-03-22
498940,2023-03-13
499050,2023-03-24
499260,2023-03-12
499435,2023-02-08
499516,2023-03-13
499589,2023-03-15
499635,2023-03-13
499673,2023-03-13
499713,2023-03-13
499716,2023-03-16
499719,2023-03-27
499824,2023-02-16
499862,2023-03-13
499933,2023-03-13
500003,2023-03-11
500026,2023-03-13
500129,2023-03-13
500168,2023-03-20
500240,2023-03-11
500244,2023-03-13
500308,2023-03-15
500312,2023-03-14
500355,2023-03-19
500378,2023-03-14
500417,2023-03-14
500422,2023-03-14
500569,2023-03-17
500675,2023-03-14
500681,2023-03-14
500969,2023-03-22
501284,2023-03-14
501344,2023-03-20
501416,2023-03-15
501477,2023-03-17
501582,2023-03-15
501646,2023-03-26
501788,2023-03-15
501874,2023-03-18
501885,2023-03-24
501914,2023-03-15
501921,2023-03-15
502254,2023-03-24
502271,2023-03-23
502409,2023-03-16
502428,2023-03-16
502433,2023-03-16
502735,2023-03-16
502819,2023-03-18
502912,2023-03-16
502915,2023-03-16
503023,2023-03-10
503040,2023-03-24
503049,2023-03-21
503051,2023-03-12
503112,2023-03-16
503185,2023-03-31
503546,2023-03-17
503547,2023-03-17
503627,2023-03-17
503908,2023-03-21
504316,2023-03-18
504393,2023-03-18
504553,2023-03-25
504586,2023-03-19
504612,2023-03-18
504674,2023-02-15
504716,2023-03-31
504774,2023-03-18
505158,2023-03-20
505350,2023-03-20
505460,2023-03-22
505724,2023-03-23
505796,2023-03-21
505810,2023-03-20
505829,2023-03-20
505966,2023-03-20
505995,2023-03-20
505998,2023-03-20
506093,2023-03-20
506161,2023-03-30
506260,2023-03-24
506293,2023-03-26
506360,2023-03-21
506398,2023-03-21
506541,2023-03-21
506656,2023-03-21
506732,2023-03-21
506739,2023-03-21
506744,2023-03-21
506751,2023-03-21
506871,2023-03-27
506897,2023-03-13
506905,2023-03-22
506959,2023-03-21
506991,2023-03-23
506994,2023-03-26
507003,2023-03-22
507008,2023-01-26
507025,2023-01-08
507084,2023-03-26
507103,2023-03-22
507142,2023-03-31
507144,2023-03-22
507213,2023-03-28
507259,2023-03-20
507263,2022-12-31
507265,2023-03-23
507294,2023-03-31
507315,2023-03-23
507324,2023-03-18
507366,2023-03-23
507395,2023-03-23
507402,2023-03-24
507411,2023-03-23
507416,2023-03-25
507454,2023-03-29
507499,2023-03-27
507531,2023-03-21
507553,2023-03-26
507570,2023-03-31
507573,2023-03-23
507580,2023-03-25
507596,2023-03-25
507612,2023-03-24
507618,2023-03-25
507622,2023-03-29
507623,2023-03-24
507648,2023-03-25
507658,2023-03-25
507667,2023-03-25
507714,2023-03-25
507729,2023-03-27
507775,2023-03-25
507781,2023-03-25
507801,2023-03-25
507806,2023-03-30
507828,2023-03-31
507910,2023-03-26
507913,2023-03-31
507914,2023-03-26
507918,2023-03-30
507925,2023-03-28
507936,2023-03-26
507995,2023-03-29
508005,2023-03-27
508014,2023-03-31
508024,2023-03-27
508042,2023-03-27
508059,2023-03-27
508066,2023-03-27
508080,2023-03-27
508102,2023-03-31
508114,2023-03-29
508131,2023-03-31
508164,2023-03-27
508174,2023-03-27
508184,2023-03-27
508186,2023-03-27
508220,2023-03-27
508240,2023-03-30
508243,2023-03-28
508310,2023-03-29
508313,2023-03-30
508343,2023-03-28
508356,2023-03-28
508361,2023-03-29
508364,2023-03-19
508376,2023-03-28
508384,2023-03-28
508429,2023-03-29
508434,2023-03-29
508454,2023-03-29
508467,2023-03-29
508492,2023-03-29
508507,2023-03-29
508546,2023-03-29
508547,2023-03-30
508574,2023-03-29
508647,2023-03-27
508658,2023-03-29
508670,2023-03-29
508672,2023-03-29
508704,2023-03-30
508735,2023-03-31
508752,2023-03-31
508766,2023-03-29
508770,2023-03-30
508784,2023-02-23
508787,2023-03-30
508809,2023-03-30
508810,2023-03-21
508848,2023-03-30
508867,2023-03-30
508875,2023-03-30
508886,2023-03-30
508887,2023-03-29
508892,2023-03-31
508895,2023-03-31
508901,2023-03-31
508905,2023-03-31
508917,2023-03-31
508928,2023-03-27
508972,2023-03-31
508977,2023-03-31
509002,2023-03-31
509017,2023-03-31
509043,2023-03-31
509074,2023-03-31
509077,2023-03-31
509081,2023-03-31
509184,2022-11-28
510026,2022-11-22
511450,2022-12-15
512190,2023-03-25
512530,2023-02-17
516642,2022-12-25
516675,2023-02-26
519058,2023-03-18
520923,2023-03-02
522491,2022-11-24
522838,2023-02-26
524518,2023-03-02
525162,2023-03-27
525210,2022-11-17
525448,2022-11-26
527568,2023-03-30
529072,2023-02-01
532656,2023-01-11
533805,2023-02-24
534542,2023-03-26
534650,2023-03-09
540583,2023-01-20
544958,2023-01-18
545203,2022-11-26
547873,2022-07-26
548594,2022-10-19
549992,2023-02-06
550168,2022-10-04
